"candidate","rank","reference","score","phash_distance","sift_inliers","inlier_ratio","feature_coverage","structure_score","likely_duplicate"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\open_collection_screened_strips_20260716\CORE_OC05_rinceaux_inner_band.jpg","4","D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\staged_cn_unique_20260716\CNU006.png","32.9778","30","52","0.4815","0.025","0.184","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\open_collection_screened_strips_20260716\CORE_OC05_rinceaux_inner_band.jpg","5","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\055__strict2_A__A18_d625113_p59_i01_397x104.png","32.9559","28","9","0.4737","0.0091","0.2421","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\open_collection_screened_strips_20260716\CORE_OC06_left_rinceaux.jpg","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A09__candidate_082__D01448673_tang_ceiling_pattern_p162_i05_x2220_590x78.png","29.2321","30","44","0.6984","0.1063","0.1675","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\open_collection_screened_strips_20260716\CORE_OC06_left_rinceaux.jpg","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\013__local_A__Snipaste_2026-04-18_15-57-54.png","23.1582","36","5","0.4167","0.006","0.1764","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\open_collection_screened_strips_20260716\CORE_OC06_left_rinceaux.jpg","3","D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\staged_cn_unique_20260716\CNU010.png","22.5821","34","8","0.4","0.0372","0.1685","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\open_collection_screened_strips_20260716\CORE_OC06_left_rinceaux.jpg","4","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\063__strict2_A__A26_d01430115_p66_i08_263x122.jpeg","22.0256","42","5","0.2941","0.0104","0.1702","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\open_collection_screened_strips_20260716\CORE_OC06_left_rinceaux.jpg","5","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\041__strict2_A__A02_d625113_p16_i03_507x63.png","19.9038","34","4","0.6667","0.0046","0.1485","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\open_collection_screened_strips_20260716\CORE_OC08_leipzig_flower_vine.jpg","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","38.1198","26","29","0.7436","0.0379","0.238","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\open_collection_screened_strips_20260716\CORE_OC08_leipzig_flower_vine.jpg","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\070__strict2_B__B02_d625113_p16_i01_505x93.png","26.2915","28","5","0.5556","0.0043","0.1972","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\open_collection_screened_strips_20260716\CORE_OC08_leipzig_flower_vine.jpg","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\052__strict2_A__A15_d625113_p58_i05_397x114.png","26.2829","34","76","0.8261","0.289","0.1261","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\open_collection_screened_strips_20260716\CORE_OC08_leipzig_flower_vine.jpg","4","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\055__strict2_A__A18_d625113_p59_i01_397x104.png","25.4491","26","7","0.35","0.007","0.1924","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\open_collection_screened_strips_20260716\CORE_OC08_leipzig_flower_vine.jpg","5","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\045__strict2_A__A06_d625113_p32_i00_397x121.png","24.3334","32","9","0.3103","0.0203","0.1821","no"
