"candidate","rank","reference","score","phash_distance","sift_inliers","inlier_ratio","feature_coverage","structure_score","likely_duplicate"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_round2_20260716\crops\r212_hibiscus_leaf_scroll.png","6","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\058__strict2_A__A21_d01430115_p65_i02_232x116.jpeg","12.5644","34","1","0.0","0.0","0.1038","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_round2_20260716\crops\r212_hibiscus_leaf_scroll.png","7","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A26__candidate_190__D01448673_tang_ceiling_pattern_p244_i03_x3125_302x115.png","12.1424","28","4","1.0","0.0215","0.0874","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_round2_20260716\crops\r212_hibiscus_leaf_scroll.png","8","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\R06__meyer_08_p96_fig1_symmetric_spiral_vine.png","12.0814","32","1","0.0","0.0","0.0998","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_round2_20260716\crops\r213_camellia_leaf_scroll.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A10__candidate_149__D01448673_tang_ceiling_pattern_p230_i02_x2960_491x181.png","18.216","36","1","0.0","0.0","0.1505","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_round2_20260716\crops\r213_camellia_leaf_scroll.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\008__local_A__Snipaste_2026-04-18_15-52-40.png","16.4936","30","4","1.0","0.023","0.1187","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_round2_20260716\crops\r213_camellia_leaf_scroll.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\011__local_A__Snipaste_2026-04-18_15-55-07.png","16.2128","28","0","0.0","0.0","0.1351","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_round2_20260716\crops\r213_camellia_leaf_scroll.png","4","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\033__strict1_B__B03_traditional_art_mogao310_flower_vine.png","15.7192","30","1","0.0","0.0","0.1299","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_round2_20260716\crops\r213_camellia_leaf_scroll.png","5","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\058__strict2_A__A21_d01430115_p65_i02_232x116.jpeg","15.6964","36","0","0.0","0.0","0.1308","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_round2_20260716\crops\r213_camellia_leaf_scroll.png","6","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\068__strict2_A__A31_d01451691_p18_i02_440x114.jpeg","15.3047","30","0","0.0","0.0","0.1275","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_round2_20260716\crops\r213_camellia_leaf_scroll.png","7","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","15.1871","34","0","0.0","0.0","0.1266","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_round2_20260716\crops\r213_camellia_leaf_scroll.png","8","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\045__strict2_A__A06_d625113_p32_i00_397x121.png","15.1001","34","0","0.0","0.0","0.1258","no"
