context_id,prototype_id,backbone_variant,replicate,production_seed,backbone_seed,flower_seed,branch_seed,unit_seed,density_level,candidate_pool_count,l1_conflict_edge_count,old_selection_success,h2_selection_success,old_error,h2_error,old_runtime_seconds,h2_runtime_seconds,target_quantile,target_resource_score,old_selected_L1_count,h2_selected_L1_count,old_ordinary_l1_count,h2_ordinary_l1_count,old_total_planning_length,h2_total_planning_length,old_mean_backbone_excursion,h2_mean_backbone_excursion,old_mean_vertical_span,h2_mean_vertical_span,old_composite_resource_score,h2_composite_resource_score,old_structural_score,h2_structural_score,old_root_distribution,h2_root_distribution,old_root_coverage,h2_root_coverage,old_minimum_root_spacing_actual,h2_minimum_root_spacing_actual,old_minimum_lane_clearance,h2_minimum_lane_clearance,old_curve_crossing_count,h2_curve_crossing_count,old_periodic_crossing_count,h2_periodic_crossing_count,old_flower_reserve_intrusion_count,h2_flower_reserve_intrusion_count,old_absolute_density_target_error,h2_absolute_density_target_error,old_render_file,h2_render_file
proto_sw_1_1__expanded__r1,proto_sw_1_1,expanded,1,100006,4136082249,2786223796,4182263884,3924115413,simple,159,3246,True,True,,,1.9994407999984105,2.0189486000017496,0.2,0.233018704,4,4,4.0,4.0,0.908326436,0.908326436,0.15728782,0.15728782,0.16025200299999998,0.16025200299999998,0.22237762902211022,0.22237762902211022,4.470895945153034,4.470895945153034,"[0.057176972, 0.178389094, 0.360207275, 0.875358791]","[0.057176972, 0.178389094, 0.360207275, 0.875358791]",0.818181819,0.818181819,0.07500000000000007,0.07500000000000007,0.16611932313076722,0.16611932313076722,0,0,0,0,0,0,0.01064107497788977,0.01064107497788977,raw_contexts/proto_sw_1_1__expanded__r1/old_simple.png,raw_contexts/proto_sw_1_1__expanded__r1/h2_simple.png
proto_sw_1_1__expanded__r1,proto_sw_1_1,expanded,1,100006,4136082249,2786223796,4182263884,3924115413,medium,159,3246,True,True,,,2.0091319999992265,1.9623644999956014,0.5,0.412702359,5,5,5.0,5.0,1.036885069,1.036885069,0.1310893394,0.1310893394,0.133046212,0.133046212,0.38790003165211434,0.38790003165211434,4.370944313382101,4.370944313382101,"[0.057176972, 0.208692124, 0.360207275, 0.451116366, 0.905661821]","[0.057176972, 0.208692124, 0.360207275, 0.451116366, 0.905661821]",0.848484848,0.848484848,0.07500000000000007,0.07500000000000007,0.12419051683163207,0.12419051683163207,0,0,0,0,0,0,0.024802327347885678,0.024802327347885678,raw_contexts/proto_sw_1_1__expanded__r1/old_medium.png,raw_contexts/proto_sw_1_1__expanded__r1/h2_medium.png
proto_sw_1_1__expanded__r1,proto_sw_1_1,expanded,1,100006,4136082249,2786223796,4182263884,3924115413,rich,159,3246,True,True,,,1.9706565999949817,1.965698699998029,0.8,0.608107601,6,6,6.0,6.0,1.151390146,1.151390146,0.12858914733333335,0.12858914733333335,0.11412279416666665,0.11412279416666665,0.5828152053595708,0.5828152053595708,4.419575532163434,4.419575532163434,"[0.057176972, 0.148086063, 0.238995154, 0.360207275, 0.451116366, 0.905661821]","[0.057176972, 0.148086063, 0.238995154, 0.360207275, 0.451116366, 0.905661821]",0.8484848490000001,0.8484848490000001,0.07500000000000007,0.07500000000000007,0.10712056514375894,0.10712056514375894,0,0,0,0,0,0,0.025292395640429288,0.025292395640429288,raw_contexts/proto_sw_1_1__expanded__r1/old_rich.png,raw_contexts/proto_sw_1_1__expanded__r1/h2_rich.png
proto_sw_1_1__expanded__r2,proto_sw_1_1,expanded,2,100010,1350424949,4141860,1989963110,3418144302,simple,156,3203,True,True,,,1.8426189000019804,1.7953964000043925,0.2,0.224118909,4,4,4.0,4.0,0.9230451450000001,0.9230451450000001,0.145821512,0.145821512,0.15761721725,0.15761721725,0.2198821523727304,0.2198821523727304,4.4836568765950995,4.4836568765950995,"[0.087923301, 0.239438453, 0.390953604, 0.93640815]","[0.087923301, 0.239438453, 0.390953604, 0.93640815]",0.840953604,0.840953604,0.07499999999999996,0.07499999999999996,0.16826371435431678,0.16826371435431678,0,0,0,0,0,0,0.0042367566272696056,0.0042367566272696056,raw_contexts/proto_sw_1_1__expanded__r2/old_simple.png,raw_contexts/proto_sw_1_1__expanded__r2/h2_simple.png
proto_sw_1_1__expanded__r2,proto_sw_1_1,expanded,2,100010,1350424949,4141860,1989963110,3418144302,medium,156,3203,True,True,,,1.8576792999956524,1.7925687999959337,0.5,0.443643375,5,5,5.0,5.0,1.037462876,1.037462876,0.126322128,0.126322128,0.15802239299999998,0.15802239299999998,0.4069477725686389,0.4069477725686389,4.3967825397380995,4.3967825397380995,"[0.087923301, 0.239438453, 0.390953604, 0.481862695, 0.93640815]","[0.087923301, 0.239438453, 0.390953604, 0.481862695, 0.93640815]",0.848484848,0.848484848,0.07499999999999996,0.07499999999999996,0.1485903337871238,0.1485903337871238,0,0,0,0,0,0,0.03669560243136111,0.03669560243136111,raw_contexts/proto_sw_1_1__expanded__r2/old_medium.png,raw_contexts/proto_sw_1_1__expanded__r2/h2_medium.png
proto_sw_1_1__expanded__r2,proto_sw_1_1,expanded,2,100010,1350424949,4141860,1989963110,3418144302,rich,156,3203,True,True,,,1.8018396999977995,1.8002807999946526,0.8,0.728901333,6,6,6.0,6.0,1.5507574790000003,1.2924858510000001,0.18921484416666667,0.149482995,0.16866479683333332,0.11971780833333334,0.9229835286160895,0.7041971894317587,4.482454788416766,4.4810036196900995,"[0.087923301, 0.239438453, 0.390953604, 0.481862695, 0.633377847, 0.93640815]","[0.087923301, 0.209135422, 0.330347543, 0.421256634, 0.633377847, 0.93640815]",0.848484848,0.848484849,0.07499999999999996,0.07499999999999996,0.12441506525134537,0.048662784157771935,0,0,0,0,0,0,0.19408219561608941,0.024704143568241355,raw_contexts/proto_sw_1_1__expanded__r2/old_rich.png,raw_contexts/proto_sw_1_1__expanded__r2/h2_rich.png
