case_id,matrix_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,error_type,error_message,ordinary_l1_count,selected_l1_only_count,selected_l2_count,branchunit_count,stage3_runtime_seconds,stage4_runtime_seconds,conflict_graph_runtime_seconds,selection_runtime_seconds,render_runtime_seconds,total_runtime_seconds,l1_candidate_count,branchunit_candidate_count,conflict_edge_count,pair_penalty_count,search_node_count,search_node_limit,search_node_limit_reached,case_dir
A023,A,Ours,proto_sw_1_1,compact,medium,3,200002,1,,,5,3,2,5,9.188117199999397,1.616667000002053,6.169875999999931,0.005013100002543069,0.028223799999977928,17.02225570000155,1096,125,294,2418,869,300000,0,raw_cases/A023
A024,A,Ours,proto_sw_1_1,compact,rich,3,200002,1,,,6,4,2,6,9.037116200001037,2.027538899998035,6.20465879999756,0.003640300001279684,0.031000000002677552,17.325059999999212,1096,150,294,1474,179,300000,0,raw_cases/A024
A025,A,Ours,proto_sw_1_1,swept,simple,3,200002,1,,,4,3,1,4,8.243171999998594,1.2495238999981666,2.370791299999837,0.0018698999992921017,0.02722449999782839,11.910765199998423,987,100,92,399,137,300000,0,raw_cases/A025
A026,A,Ours,proto_sw_1_1,swept,medium,3,200002,1,,,5,3,2,5,8.266632899998513,1.6232612000021618,2.794315999999526,0.006413099999917904,0.030039500001294073,12.736823399998684,987,125,180,521,1885,300000,0,raw_cases/A026
A027,A,Ours,proto_sw_1_1,swept,rich,3,200002,1,,,6,4,2,6,8.222988700003043,1.9809126000000106,2.609758899998269,0.009645000001910375,0.026047499999549473,12.865669299997535,987,150,0,752,4150,300000,0,raw_cases/A027
A028,A,Ours,proto_sw_1_1,expanded,simple,4,200003,1,,,4,3,1,4,9.438971600000514,1.3270482999978412,1.271623799999361,0.0016455000004498288,0.022770400002627866,12.074351399998704,1000,100,5,178,118,300000,0,raw_cases/A028
A029,A,Ours,proto_sw_1_1,expanded,medium,4,200003,1,,,5,3,3,5,9.490941300002305,1.6553182000025117,3.0923333000027924,0.003685899999254616,0.03130249999958323,14.287417399998958,1000,125,32,333,455,300000,0,raw_cases/A029
A030,A,Ours,proto_sw_1_1,expanded,rich,4,200003,1,,,6,4,2,6,9.523459500000172,1.951097999997728,2.1438789999992878,0.005330200001480989,0.04607489999762038,13.687569799996709,1000,150,14,309,493,300000,0,raw_cases/A030
A031,A,Ours,proto_sw_1_1,compact,simple,4,200003,1,,,4,3,1,4,9.505038199997216,1.2833045000006678,0.3237619999999879,0.0016319000023941044,0.03236249999827123,11.163043599997764,1096,100,0,52,70,300000,0,raw_cases/A031
A032,A,Ours,proto_sw_1_1,compact,medium,4,200003,1,,,6,4,2,6,9.34766479999962,1.8882419000001391,1.8975945999991382,0.002328399998077657,0.033794099999795435,13.183119299999817,1096,150,176,521,325,300000,0,raw_cases/A032
A033,A,Ours,proto_sw_1_1,compact,rich,4,200003,1,,,6,4,2,6,9.262077800001862,1.9407706999991206,1.5726819999981672,0.003836700001556892,0.03097890000208281,12.825130999997782,1096,150,129,341,332,300000,0,raw_cases/A033
A034,A,Ours,proto_sw_1_1,swept,simple,4,200003,1,,,4,3,1,4,8.607230600002367,1.2825991999998223,2.157248299998173,0.00284280000050785,0.029925300001195865,12.094205299999885,995,100,0,114,163,300000,0,raw_cases/A034
A035,A,Ours,proto_sw_1_1,swept,medium,4,200003,1,,,5,3,2,5,8.643667699998332,1.6502723000012338,2.135245000001305,0.001907900001242524,0.024937099999078782,12.471592800000508,995,125,0,58,110,300000,0,raw_cases/A035
A036,A,Ours,proto_sw_1_1,swept,rich,4,200003,1,,,6,4,3,6,8.650948399998015,1.9375232999991567,2.6128504000007524,0.004883799996605376,0.03601859999980661,13.262110000003304,995,150,50,343,488,300000,0,raw_cases/A036
A037,A,Ours,proto_sw_1_1,expanded,simple,5,200004,1,,,4,3,1,4,9.622735100001591,1.2769995000016934,2.325395699997898,0.002043600001343293,0.026804999997693812,13.267053400002624,966,100,485,624,161,300000,0,raw_cases/A037
A038,A,Ours,proto_sw_1_1,expanded,medium,5,200004,1,,,4,3,2,4,9.34859040000083,1.2893456000019796,3.2102349999986473,0.003689099998155143,0.024106600001687184,13.893391199999314,966,100,52,1091,294,300000,0,raw_cases/A038
A039,A,Ours,proto_sw_1_1,expanded,rich,5,200004,1,,,6,4,2,6,9.584435199998552,1.871447800000169,5.966542300000583,0.023693499999353662,0.03636039999764762,17.500136599999678,966,150,206,1780,12734,300000,0,raw_cases/A039
A040,A,Ours,proto_sw_1_1,compact,simple,5,200004,1,,,4,3,1,4,8.251505399999587,1.296794800000498,1.0601078999970923,0.0022559000026376452,0.023067900001478847,10.649654799999553,1031,100,0,194,168,300000,0,raw_cases/A040
A041,A,Ours,proto_sw_1_1,compact,medium,5,200004,1,,,5,3,3,5,8.394382399997994,1.6758033000005526,3.188258300000598,0.006685299998935079,0.028246199999557575,13.308987300002627,1031,125,431,668,5320,300000,0,raw_cases/A041
A042,A,Ours,proto_sw_1_1,compact,rich,5,200004,1,,,6,4,2,6,8.357144499997958,1.9484900000024936,3.1829432000013185,0.003948199999285862,0.029138499998225598,13.535397799998464,1031,150,534,657,1408,300000,0,raw_cases/A042
A043,A,Ours,proto_sw_1_1,swept,simple,5,200004,1,,,4,3,1,4,8.362275399998907,1.2686872000012954,0.7464915999989898,0.0022202000000106636,0.024988099998154212,10.417574699997203,1027,100,0,101,113,300000,0,raw_cases/A043
A044,A,Ours,proto_sw_1_1,swept,medium,5,200004,1,,,6,4,3,6,8.332737699998688,1.9449734000008903,3.621269299997948,0.0039770000003045425,0.02958240000225487,13.95315219999975,1027,150,41,731,480,300000,0,raw_cases/A044
A045,A,Ours,proto_sw_1_1,swept,rich,5,200004,1,,,6,4,2,6,8.590117799998552,1.8736940000017057,4.972053099998448,0.003637400001025526,0.030540600000676932,15.484896200003277,1027,150,0,646,643,300000,0,raw_cases/A045
A046,A,Ours,proto_sw_1_1,expanded,simple,6,200005,1,,,4,3,1,4,8.340247799998906,1.2643860999996832,1.9488514000004216,0.0016980999971565325,0.028500200001872145,11.596132700000453,981,100,0,333,105,300000,0,raw_cases/A046
A047,A,Ours,proto_sw_1_1,expanded,medium,6,200005,1,,,5,3,2,5,8.417991500002245,1.5968075999990106,2.1137168999994174,0.002456900001561735,0.026916200000414392,12.173413000000437,981,125,0,377,205,300000,0,raw_cases/A047
A048,A,Ours,proto_sw_1_1,expanded,rich,6,200005,1,,,6,4,2,6,8.577413400002115,1.909551199998532,2.4481388999993214,0.006309299998974893,0.033232900001166854,12.991830300001311,981,150,170,894,4044,300000,0,raw_cases/A048
A049,A,Ours,proto_sw_1_1,compact,simple,6,200005,1,,,4,3,2,4,7.725696999998036,1.2689683999997214,4.19018270000015,0.00429479999729665,0.02656109999952605,13.2315978000006,1065,100,249,919,111,300000,0,raw_cases/A049
A050,A,Ours,proto_sw_1_1,compact,medium,6,200005,1,,,5,3,2,5,7.729971500000829,1.5829402999988815,3.235241999998834,0.004773000000568572,0.029906799998570932,12.600460800000292,1065,125,129,1053,480,300000,0,raw_cases/A050
A051,A,Ours,proto_sw_1_1,compact,rich,6,200005,1,,,6,4,2,6,7.803516500000114,1.9707533000000694,2.3920854999996664,0.0030245999987528194,0.03252459999930579,12.216733799999929,1065,150,0,491,112,300000,0,raw_cases/A051
A052,A,Ours,proto_sw_1_1,swept,simple,6,200005,1,,,4,3,1,4,7.717959300000075,1.3289325000005192,2.5020538000026136,0.004187800001091091,0.033259399999224115,11.60497640000176,1002,100,237,500,109,300000,0,raw_cases/A052
A053,A,Ours,proto_sw_1_1,swept,medium,6,200005,1,,,6,4,2,6,7.6506326000017,1.8918207999995502,2.8282839999992575,0.002645799999299925,0.033692699998937314,12.423600100002659,1002,150,2,535,247,300000,0,raw_cases/A053
A054,A,Ours,proto_sw_1_1,swept,rich,6,200005,1,,,6,4,2,6,7.650453000002017,2.139998899998318,5.655339600001753,0.00558400000227266,0.027814999997644918,15.495063400001527,1002,150,237,1173,297,300000,0,raw_cases/A054
A055,A,Ours,proto_sw_1_1,expanded,simple,7,200006,1,,,4,3,1,4,10.347096299999976,1.2248628999986977,1.0164325000005192,0.0025185000013152603,0.025493500001175562,12.630232100000285,994,100,0,184,87,300000,0,raw_cases/A055
A056,A,Ours,proto_sw_1_1,expanded,medium,7,200006,1,,,4,3,1,4,10.17174309999973,1.26533500000005,1.9721951999999874,0.0029343000023800414,0.02396270000099321,13.456242099997326,994,100,0,243,140,300000,0,raw_cases/A056
A057,A,Ours,proto_sw_1_1,expanded,rich,7,200006,1,,,6,5,1,6,10.188745100000233,1.9014917999993486,5.357374899998831,0.004262300000846153,0.0302068999990297,17.496010200000455,994,150,335,1346,492,300000,0,raw_cases/A057
A058,A,Ours,proto_sw_1_1,compact,simple,7,200006,1,,,4,3,1,4,8.800885799999378,1.3240587000000232,4.892815499999415,0.002621499999804655,0.025287700002081692,15.063885100000334,1091,100,0,1230,176,300000,0,raw_cases/A058
A059,A,Ours,proto_sw_1_1,compact,medium,7,200006,1,,,5,4,1,5,8.75857460000043,1.5981442000011157,3.849074900001142,0.004235299998981645,0.03133960000195657,14.256680400001642,1091,125,120,557,463,300000,0,raw_cases/A059
A060,A,Ours,proto_sw_1_1,compact,rich,7,200006,1,,,6,5,2,6,8.773158500000136,1.9971608000014385,7.0856529000011506,0.007138100001611747,0.03446460000122897,17.915508599999157,1091,150,120,685,681,300000,0,raw_cases/A060
A061,A,Ours,proto_sw_1_1,swept,simple,7,200006,1,,,4,3,1,4,8.309329499999876,1.3048362999979872,0.5435787999995227,0.0019023999993805774,0.027147000000695698,10.206928999999946,1061,100,0,133,87,300000,0,raw_cases/A061
A062,A,Ours,proto_sw_1_1,swept,medium,7,200006,1,,,6,5,1,6,8.258772400000453,1.8624548000007053,5.427377400003024,0.004072399999131449,0.03286410000146134,15.606668899999931,1061,150,8,1477,253,300000,0,raw_cases/A062
A063,A,Ours,proto_sw_1_1,swept,rich,7,200006,1,,,6,5,1,6,8.383560099999158,1.959890300000552,4.417233100000885,0.002764799999567913,0.03309399999852758,14.81459890000042,1061,150,69,722,224,300000,0,raw_cases/A063
A064,A,Ours,proto_sw_1_1,expanded,simple,8,200007,1,,,4,3,2,4,7.645658600002207,1.3221917000009853,2.2103461000006064,0.0027575999993132427,0.032559700001002057,11.229874500000733,966,100,0,174,139,300000,0,raw_cases/A064
A065,A,Ours,proto_sw_1_1,expanded,medium,8,200007,1,,,4,3,2,4,7.6852005000000645,1.298376400001871,2.2073070999977062,0.0027350000018486753,0.029395499997917796,11.239086199999292,966,100,0,174,139,300000,0,raw_cases/A065
A066,A,Ours,proto_sw_1_1,expanded,rich,8,200007,1,,,6,5,1,6,7.7617886000007275,1.9938889000004565,8.100217600000178,0.004590500000631437,0.034650800000235904,17.914020600001095,966,150,84,913,366,300000,0,raw_cases/A066
A067,A,Ours,proto_sw_1_1,compact,simple,8,200007,1,,,4,3,1,4,8.91316359999837,1.3206094999986817,0.6861219000020355,0.0013400999996520113,0.02742710000165971,10.965536499999871,1125,100,0,227,97,300000,0,raw_cases/A067
A068,A,Ours,proto_sw_1_1,compact,medium,8,200007,1,,,5,4,1,5,8.917799800001376,1.6516774999981862,2.503067000001465,0.0027520000003278255,0.031208099997456884,13.125088400000095,1125,125,9,733,136,300000,0,raw_cases/A068
A069,A,Ours,proto_sw_1_1,compact,rich,8,200007,1,,,6,5,1,6,9.05999570000131,2.0303888999987976,2.50218550000136,0.004058700000314275,0.030498100000841077,13.645029999999679,1125,150,4,503,137,300000,0,raw_cases/A069
A070,A,Ours,proto_sw_1_1,swept,simple,8,200007,1,,,4,3,2,4,8.326071199997386,1.3392057999990357,4.22636550000243,0.0028514000005088747,0.030397800001082942,13.93771740000011,1038,100,556,560,189,300000,0,raw_cases/A070
A071,A,Ours,proto_sw_1_1,swept,medium,8,200007,1,,,6,5,1,6,8.163270099998044,1.9763386999984505,5.466019100000267,0.004109899997274624,0.03167060000123456,15.660364800001844,1038,150,30,270,443,300000,0,raw_cases/A071
A072,A,Ours,proto_sw_1_1,swept,rich,8,200007,1,,,6,5,1,6,8.130400399997598,1.9770394999977725,4.867267500001617,0.0029949999989185017,0.024556200001825346,15.01834659999804,1038,150,30,209,195,300000,0,raw_cases/A072
A073,A,Ours,proto_sw_1_1,expanded,simple,9,200008,1,,,4,3,1,4,8.547542799999064,1.3017605999993975,2.6488107000004675,0.0018916000008175615,0.028394400000252062,12.541523299998516,972,100,0,362,116,300000,0,raw_cases/A073
A074,A,Ours,proto_sw_1_1,expanded,medium,9,200008,1,,,5,4,1,5,8.541267399999924,1.6364150999979756,2.1022488999988127,0.004015400001662783,0.023209099999803584,12.324305699999968,972,125,32,426,306,300000,0,raw_cases/A074
A075,A,Ours,proto_sw_1_1,expanded,rich,9,200008,1,,,6,5,1,6,8.502833400001691,1.9924247999988438,4.927306699999463,0.0054273000023385976,0.027116500001284294,15.47244579999824,972,150,89,962,398,300000,0,raw_cases/A075
A076,A,Ours,proto_sw_1_1,compact,simple,9,200008,1,,,4,3,1,4,9.463177800000267,1.2850225000001956,1.5143295000016224,0.0016399999985878821,0.02524990000165417,12.30230930000107,1099,100,0,402,97,300000,0,raw_cases/A076
A077,A,Ours,proto_sw_1_1,compact,medium,9,200008,1,,,5,4,1,5,9.683903799999825,1.7098304999999527,1.7302568000013707,0.02112969999870984,0.03154220000214991,13.202751999997417,1099,125,14,410,102,300000,0,raw_cases/A077
A078,A,Ours,proto_sw_1_1,compact,rich,9,200008,1,,,5,4,1,5,9.596550800000841,1.7329672999985632,2.3005144000017026,0.003467599999567028,0.0316897999982757,13.68541489999916,1099,125,107,842,263,300000,0,raw_cases/A078
A079,A,Ours,proto_sw_1_1,swept,simple,9,200008,1,,,4,3,1,4,8.525596200001019,1.4148887999981525,0.7751105000024836,0.0014668000003439374,0.026731300000392366,10.7597448000015,1045,100,0,260,131,300000,0,raw_cases/A079
A080,A,Ours,proto_sw_1_1,swept,medium,9,200008,1,,,5,4,1,5,8.593037599999661,1.6792875999999524,3.563798399998632,0.002398700002231635,0.028970200000912882,13.880531799997698,1045,125,355,702,226,300000,0,raw_cases/A080
A081,A,Ours,proto_sw_1_1,swept,rich,9,200008,1,,,6,5,1,6,8.596162100002402,2.024574600000051,5.213992699998926,0.0029398000006040093,0.03353319999951054,15.88677319999988,1045,150,355,754,265,300000,0,raw_cases/A081
A082,A,Ours,proto_sw_1_1,expanded,simple,10,200009,1,,,4,3,1,4,8.779081799999403,1.3612252000020817,1.7102004999978817,0.00236169999698177,0.025533399999403628,11.894584199999372,952,100,0,433,54,300000,0,raw_cases/A082
A083,A,Ours,proto_sw_1_1,expanded,medium,10,200009,1,,,5,3,2,5,8.739267799999652,1.6058594999994966,2.1659694999980275,0.0031059999964782037,0.027669799997966038,12.556049599999824,952,125,24,557,314,300000,0,raw_cases/A083
A084,A,Ours,proto_sw_1_1,expanded,rich,10,200009,1,,,6,4,2,6,8.93779849999919,1.9322027000016533,1.929886300000362,0.008894999999029096,0.03542889999880572,12.864670200000546,952,150,183,429,3178,300000,0,raw_cases/A084
A085,A,Ours,proto_sw_1_1,compact,simple,10,200009,1,,,4,3,1,4,8.76502850000179,1.3225576999975601,0.8105493999973987,0.0012573999993037432,0.026633000001311302,10.938617600000725,1044,100,0,309,41,300000,0,raw_cases/A085
A086,A,Ours,proto_sw_1_1,compact,medium,10,200009,1,,,5,3,2,5,8.755797600002552,1.7357658999972045,2.5557120999983454,0.0053270999997039326,0.02677449999828241,13.094835100000637,1044,125,160,683,713,300000,0,raw_cases/A086
A087,A,Ours,proto_sw_1_1,compact,rich,10,200009,1,,,6,4,2,6,8.93815800000084,1.945709599996917,4.980811299999914,0.0052007000012963545,0.026968599999236176,15.918811700001243,1044,150,192,1590,451,300000,0,raw_cases/A087
A088,A,Ours,proto_sw_1_1,swept,simple,10,200009,1,,,4,3,1,4,7.8012750999987475,1.2312930999978562,2.4359154000012495,0.001761600000463659,0.023503899999923306,11.507014499999059,964,100,16,317,161,300000,0,raw_cases/A088
A089,A,Ours,proto_sw_1_1,swept,medium,10,200009,1,,,5,3,2,5,7.714987600000313,1.6177740999992238,7.38573550000001,0.0110785000033502,0.03094039999996312,16.776814900000318,964,125,317,1441,2688,300000,0,raw_cases/A089
A090,A,Ours,proto_sw_1_1,swept,rich,10,200009,1,,,6,4,2,6,7.777774299996963,1.880381099999795,3.280554099997971,0.0026637000009941403,0.02918399999907706,12.98702559999947,964,150,154,574,391,300000,0,raw_cases/A090
A091,A,Ours,proto_sw_1_3,expanded,simple,1,200000,1,,,4,3,1,4,28.82505350000065,1.2867992999999842,1.5617982000003394,0.0016326999975717627,0.028810699997848133,31.722734399998444,822,100,0,631,101,300000,0,raw_cases/A091
A092,A,Ours,proto_sw_1_3,expanded,medium,1,200000,1,,,5,3,2,5,16.99992889999703,1.6074418999996851,1.2267006000001857,0.008378300000913441,0.02968689999761409,19.889381799999683,822,125,12,600,1824,300000,0,raw_cases/A092
A093,A,Ours,proto_sw_1_3,expanded,rich,1,200000,1,,,6,4,2,6,17.026363900000433,1.9080159000004642,2.3294176000017615,0.004430500001035398,0.03154259999791975,21.315770299999713,822,150,334,801,410,300000,0,raw_cases/A093
A094,A,Ours,proto_sw_1_3,compact,simple,1,200000,1,,,4,3,1,4,26.2556783,1.2999266000006173,1.299210300003324,0.0018747000030998606,0.024306400002387818,28.89473850000286,1092,100,0,556,171,300000,0,raw_cases/A094
A095,A,Ours,proto_sw_1_3,compact,medium,1,200000,1,,,6,4,2,6,25.928353200000856,1.9188740999998117,1.122847599999659,0.005379900001571514,0.025102600000536768,29.015820900000108,1092,150,0,265,865,300000,0,raw_cases/A095
A096,A,Ours,proto_sw_1_3,compact,rich,1,200000,1,,,6,4,2,6,26.32980359999783,1.9673576999994111,3.4073066000019026,0.009362299999338575,0.034333999999944353,31.767697899998893,1092,150,36,1051,1591,300000,0,raw_cases/A096
