"candidate","rank","reference","score","phash_distance","sift_inliers","inlier_ratio","feature_coverage","structure_score","likely_duplicate"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_028__sina_28_sheet07_row01.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","22.5484","32","1","0.0","0.0","0.1864","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_028__sina_28_sheet07_row01.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\081__strict2_B__B13_d625113_p71_i04_704x260.png","17.1884","24","4","1.0","0.0118","0.1237","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_029__sina_29_sheet07_row02.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\064__strict2_A__A27_d01430115_p66_i10_248x92.jpeg","12.2839","28","4","1.0","0.0136","0.0884","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_029__sina_29_sheet07_row02.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\014__local_B__Snipaste_2026-04-13_15-34-57.png","11.7539","32","0","0.0","0.0","0.0979","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_030__sina_30_sheet07_row03.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A28__candidate_194__D01448673_tang_ceiling_pattern_p245_i05_x3133_303x102.png","16.8989","34","0","0.0","0.0","0.1408","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_030__sina_30_sheet07_row03.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A10__candidate_149__D01448673_tang_ceiling_pattern_p230_i02_x2960_491x181.png","16.7226","28","4","1.0","0.0144","0.1203","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_031__sina_31_sheet07_row04.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","18.3674","30","1","0.0","0.0","0.1518","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_031__sina_31_sheet07_row04.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\055__strict2_A__A18_d625113_p59_i01_397x104.png","18.2465","28","0","0.0","0.0","0.1521","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_032__sina_32_sheet07_row05.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\063__strict2_A__A26_d01430115_p66_i08_263x122.jpeg","24.272","28","4","1.0","0.0083","0.1746","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_032__sina_32_sheet07_row05.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\045__strict2_A__A06_d625113_p32_i00_397x121.png","15.5611","40","4","1.0","0.009","0.112","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_033__sina_33_sheet08_row01.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\055__strict2_A__A18_d625113_p59_i01_397x104.png","17.7724","30","0","0.0","0.0","0.1481","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_033__sina_33_sheet08_row01.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A28__candidate_194__D01448673_tang_ceiling_pattern_p245_i05_x3133_303x102.png","16.1862","34","0","0.0","0.0","0.1349","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_034__sina_34_sheet08_row02.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\016__local_B__Snipaste_2026-04-18_15-51-12.png","21.5412","28","0","0.0","0.0","0.1795","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_034__sina_34_sheet08_row02.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\R05__meyer_05_p95_fig2_grape_vine.png","17.4092","26","1","0.0","0.0","0.1439","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_035__sina_35_sheet08_row03.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\063__strict2_A__A26_d01430115_p66_i08_263x122.jpeg","13.7","22","2","0.0","0.0","0.1123","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_035__sina_35_sheet08_row03.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A03__candidate_070__D01448673_tang_ceiling_pattern_p144_i08_x2023_305x146.png","11.6564","24","2","0.0","0.0","0.0955","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_036__sina_36_sheet08_row04.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\071__strict2_B__B03_d625113_p16_i05_506x116.png","14.1899","38","2","0.0","0.0","0.1163","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_036__sina_36_sheet08_row04.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\017__local_B__Snipaste_2026-04-18_15-52-49.png","13.6956","34","0","0.0","0.0","0.1141","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_037__sina_37_sheet08_row05.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\011__local_A__Snipaste_2026-04-18_15-55-07.png","19.4925","30","0","0.0","0.0","0.1624","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_037__sina_37_sheet08_row05.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\016__local_B__Snipaste_2026-04-18_15-51-12.png","18.6125","30","0","0.0","0.0","0.1551","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_038__sina_38_sheet09_row01.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\016__local_B__Snipaste_2026-04-18_15-51-12.png","16.883","36","0","0.0","0.0","0.1407","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_038__sina_38_sheet09_row01.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\003__local_A__Snipaste_2026-04-13_15-46-48.png","15.9717","32","1","0.0","0.0","0.132","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_039__sina_39_sheet09_row02.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\055__strict2_A__A18_d625113_p59_i01_397x104.png","20.6907","26","11","0.6111","0.0179","0.1476","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_039__sina_39_sheet09_row02.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","20.1067","22","2","0.0","0.0","0.1648","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_040__sina_40_sheet09_row03.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\R06__meyer_08_p96_fig1_symmetric_spiral_vine.png","14.37","22","4","0.3636","0.0093","0.111","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_040__sina_40_sheet09_row03.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A16__candidate_161__D01448673_tang_ceiling_pattern_p234_i04_x3007_420x200.png","12.1252","24","4","1.0","0.0093","0.0872","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_041__sina_41_sheet09_row04.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A12__candidate_152__D01448673_tang_ceiling_pattern_p232_i09_x2984_367x53.png","8.9549","34","0","0.0","0.0","0.0746","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\sina_filtered_v2\candidate_041__sina_41_sheet09_row04.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A31__candidate_201__D01448673_tang_ceiling_pattern_p247_i06_x3165_235x90.png","8.8686","28","9","0.6","0.0237","0.0643","no"
