"candidate","rank","reference","score","phash_distance","sift_inliers","inlier_ratio","feature_coverage","structure_score","likely_duplicate"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn04_sina_sheet01_row01_camellia.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","25.2383","28","61","0.8841","0.0796","0.1299","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn04_sina_sheet01_row01_camellia.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\Snipaste_2026-07-15_13-19-07.png","19.0208","26","21","0.2692","0.0364","0.1311","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn05_sina_sheet01_row03_camellia.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\055__strict2_A__A18_d625113_p59_i01_397x104.png","24.2409","24","18","0.439","0.0215","0.1677","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn05_sina_sheet01_row03_camellia.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\031__strict1_B__B01_journal_mogao154.png","24.1701","32","47","0.3431","0.056","0.1404","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn05_sina_sheet01_row03_camellia.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\Snipaste_2026-07-15_13-18-39.png","21.4533","20","47","0.4845","0.2362","0.1231","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn06_sina_sheet03_row02_apricot.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\Snipaste_2026-07-15_13-17-22.png","146.3389","14","33","0.2558","0.1058","0.9331","yes"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn06_sina_sheet03_row02_apricot.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\014__local_B__Snipaste_2026-04-13_15-34-57.png","23.7186","26","91","0.6408","0.0842","0.1132","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn06_sina_sheet03_row02_apricot.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A34__candidate_212__D01448673_tang_ceiling_pattern_p252_i05_x3231_356x106.png","19.7871","28","92","0.5476","0.107","0.095","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn07_sina_sheet03_row03_chrysanthemum.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\Snipaste_2026-07-15_13-17-49.png","121.5909","12","39","0.2453","0.1108","0.7474","yes"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn07_sina_sheet03_row03_chrysanthemum.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\055__strict2_A__A18_d625113_p59_i01_397x104.png","30.4608","28","11","0.2821","0.0111","0.2253","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn07_sina_sheet03_row03_chrysanthemum.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A03__candidate_070__D01448673_tang_ceiling_pattern_p144_i08_x2023_305x146.png","28.3338","26","38","0.5758","0.0383","0.17","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn08_sina_sheet04_row02_lotus.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\017__local_B__Snipaste_2026-04-18_15-52-49.png","29.8158","30","99","0.7388","0.0713","0.1413","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn08_sina_sheet04_row02_lotus.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A05__candidate_077__D01448673_tang_ceiling_pattern_p149_i21_x2102_283x82.png","28.2507","28","152","0.7136","0.3227","0.1341","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn08_sina_sheet04_row02_lotus.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\011__local_A__Snipaste_2026-04-18_15-55-07.png","22.6196","32","87","0.6692","0.0739","0.1077","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn09_baidu_flower_loop_row.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\055__strict2_A__A18_d625113_p59_i01_397x104.png","34.7118","24","5","0.5","0.005","0.262","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn09_baidu_flower_loop_row.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\031__strict1_B__B01_journal_mogao154.png","27.657","28","3","0.0","0.0","0.2249","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn09_baidu_flower_loop_row.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","27.5509","36","3","0.0","0.0","0.224","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn10_baidu_grape_s_vine.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","27.8321","30","3","0.0","0.0","0.2263","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn10_baidu_grape_s_vine.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\R04__meyer_04_p95_fig1_natural_flower_vine.png","22.7229","32","4","0.5714","0.0032","0.1714","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn10_baidu_grape_s_vine.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\058__strict2_A__A21_d01430115_p65_i02_232x116.jpeg","22.0202","28","6","0.5","0.0156","0.1649","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn11_baidu_narrow_leafy_stem.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","27.3081","26","0","0.0","0.0","0.2276","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn11_baidu_narrow_leafy_stem.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\016__local_B__Snipaste_2026-04-18_15-51-12.png","27.3025","26","2","0.0","0.0","0.2238","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn11_baidu_narrow_leafy_stem.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\030__strict1_A__A08_journal_mogao180.png","27.0397","24","5","0.3571","0.0057","0.2074","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn12_nipic_honeysuckle_sweep.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\015__local_B__Snipaste_2026-04-18_15-50-53.png","20.8091","34","5","0.5556","0.0136","0.1561","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn12_nipic_honeysuckle_sweep.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\011__local_A__Snipaste_2026-04-18_15-55-07.png","18.8133","36","5","0.5556","0.0136","0.1411","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn12_nipic_honeysuckle_sweep.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\071__strict2_B__B03_d625113_p16_i05_506x116.png","18.7266","34","0","0.0","0.0","0.1561","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn13_nipic_honeysuckle_spiral.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\033__strict1_B__B03_traditional_art_mogao310_flower_vine.png","24.8884","28","5","0.625","0.0219","0.1852","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn13_nipic_honeysuckle_spiral.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\063__strict2_A__A26_d01430115_p66_i08_263x122.jpeg","20.5155","22","0","0.0","0.0","0.171","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn13_nipic_honeysuckle_spiral.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\062__strict2_A__A25_d01430115_p66_i05_270x98.jpeg","20.2361","34","2","0.0","0.0","0.1659","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn14_zs321_dense_flower_scroll.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","44.1221","34","6","0.4286","0.0078","0.3332","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn14_zs321_dense_flower_scroll.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\055__strict2_A__A18_d625113_p59_i01_397x104.png","33.3085","30","21","0.3134","0.0211","0.2286","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn14_zs321_dense_flower_scroll.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\070__strict2_B__B02_d625113_p16_i01_505x93.png","32.9991","30","5","0.5","0.0043","0.249","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn15_zs321_open_flower_scroll.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","27.076","34","3","0.2","0.0039","0.2149","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn15_zs321_open_flower_scroll.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\055__strict2_A__A18_d625113_p59_i01_397x104.png","25.7235","30","15","0.25","0.0151","0.1854","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn15_zs321_open_flower_scroll.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\045__strict2_A__A06_d625113_p32_i00_397x121.png","23.3985","30","22","0.4151","0.0495","0.1579","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn16_zs321_round_flower_scroll.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\055__strict2_A__A18_d625113_p59_i01_397x104.png","34.0924","26","14","0.2258","0.0141","0.2481","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn16_zs321_round_flower_scroll.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","33.693","32","4","0.0909","0.0052","0.2688","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn16_zs321_round_flower_scroll.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\031__strict1_B__B01_journal_mogao154.png","24.4214","30","0","0.0","0.0","0.2035","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn17_tang_ceramic_scroll.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\Snipaste_2026-07-15_13-17-49.png","14.1091","28","35","0.8333","0.0994","0.0842","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn17_tang_ceramic_scroll.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\047__strict2_A__A09_d625113_p40_i02_397x104.png","12.5966","26","63","0.2825","0.248","0.0673","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn17_tang_ceramic_scroll.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\065__strict2_A__A28_d01430115_p67_i01_252x97.jpeg","12.3704","26","53","0.5699","0.1104","0.0681","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn18_zs217_fruit_flower_scroll.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\035__strict1_B__B05_thesis_mogao217.png","96.9679","20","722","0.9525","0.2888","0.4525","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn18_zs217_fruit_flower_scroll.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","30.2805","28","7","0.3182","0.0091","0.2298","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn18_zs217_fruit_flower_scroll.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\055__strict2_A__A18_d625113_p59_i01_397x104.png","25.256","26","20","0.3226","0.0201","0.1744","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn19_zs225_bottom_botanical_scroll.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_batch3_20260715\A34__candidate_212__D01448673_tang_ceiling_pattern_p252_i05_x3231_356x106.png","50.1058","22","182","0.5084","0.2116","0.2413","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn19_zs225_bottom_botanical_scroll.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\035__strict1_B__B05_thesis_mogao217.png","32.1871","14","153","0.7018","0.0612","0.1529","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn19_zs225_bottom_botanical_scroll.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\090__strict2_B__B22_d01451691_p29_i00_928x152.jpeg","30.2531","32","120","0.5911","0.2791","0.1448","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn20_zs196_continuous_scroll.png","1","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\032__strict1_B__B02_zsbeike_mogao196_dense_scroll.png","209.2518","28","1718","0.9761","0.6872","0.9749","yes"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn20_zs196_continuous_scroll.png","2","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\042__strict2_A__A03_d625113_p22_i01_304x115.png","37.5049","24","5","0.625","0.0065","0.2791","no"
"D:\sdxl\chanzhi_sw_clean\data\source_candidates\web_independent_batch4_20260715\cn_web_visual20_20260715\crops\cn20_zs196_continuous_scroll.png","3","D:\sdxl\chanzhi_sw_clean\data\review_candidates_all_20260715\055__strict2_A__A18_d625113_p59_i01_397x104.png","34.0524","28","3","0.0652","0.003","0.2747","no"
